,doc,sid,speaker,transcription,cleaned_transcription,translation,mix_to_spa,spa_to_mix
1703,2018-05-05-b,2018-05-05-b_000212,Faustino Rómulo Felipe,Kwa'1a4=ni4(2)=a2 ta13xi3 ndi'3i3 ba3=ra(2)=e2 ran4. Ni14-ku3-xi'4nda24=ra2 ñu'3u2 ni14-ku3-xi'4nda24=ra2 ndi4 ta13xi3=ra2 ni1-ki'3in3=ra2 xu'14un4 tan3 kwa'1an1 ba3=ra2 ran4.,Kwa'1a4=ni4(2)=a2 ta13xi3 ndi'3i3 ba3=ra(2)=e2 ran4. Ni14-ku3-xi'4nda24=ra2 ñu'3u2 ni14-ku3-xi'4nda24=ra2 ndi4 ta13xi3=ra2 ni1-ki'3in3=ra2 xu'14un4 tan3 kwa'1an1 ba3=ra2 ran4.,"Sí, me dio todos los rezos que sabía, me enseñó todo lo que sabía pero le pagué por todo.",El 4a (a) 2 = e2 cu4ni2 ka3chi (2) = a2 y'4o4 chi2.,"flowers are orange,"
1704,2018-05-05-b,2018-05-05-b_000213,Faustino Rómulo Felipe,"Tan3 ni1-xa3ku3=ra2 xa'1a4=e2 ki1bi4 ndi'13i3 xi1ni3=ra2 ju13ndu'4u4=ra2 xa13ku3=ra2 xa'1a4=e2, xi'13i3=ra2 ran4,","Tan3 ni1-xa3ku3=ra2 xa'1a4=e2 ki1bi4 ndi'13i3 xi1ni3=ra2 ju13ndu'4u4=ra2 xa13ku3=ra2 xa'1a4=e2, xi'13i3=ra2 ran4,","Aunque al final lloró porque acá dejó todos esos rezos, como tomó se emborrachó,",I4yo2 na1 ni1-xa1a1 nd4-ndu3ku4=na2 yo'4o1.,", there was once a man who"
1705,2018-05-05-b,2018-05-05-b_000214,Faustino Rómulo Felipe,"tan3 ndi4 nda13-so1ko4=ra2 yu'1u1 nda13-so1ko4 ba'1a3=ra2 yu'1u1 ran4, i3kan4 ka'4an2=ra1 ndi4 ndo1o3 ba'1a(3)=on4 tin3 ndi4 ndo1o(3)=on4,","tan3 ndi4 nda13-so1ko4=ra2 yu'1u1 nda13-so1ko4 ba'1a3=ra2 yu'1u1 ran4, i3kan4 ka'4an2=ra1 ndi4 ndo1o3 ba'1a(3)=on4 tin3 ndi4 ndo1o(3)=on4,","pero al final que ya había aprendido todo rezó conmigo y me dijo: ""ahora vas a quedar bien, te quedarás","En el caso de los dos grupos, el número 2 y el número 2 es el número 3 y el número 2 es el número 4 y el número 2 es el número 4 y el número 2 es el número 4 y el número 2 es el número 4 y el número 2 es el número 4 y el número 2 es el número 4 y el número 2 es el número 4 y el número 2 es el número 3 y el número 2 es el número 4 y el número 2 es el número 4 y el número 2 es el número 4 y el número 2 es el número 3 y el número 2 es el",": Let them speak good words,"
1706,2018-05-05-b,2018-05-05-b_000215,Faustino Rómulo Felipe,"ndo1o(3)=on4 ja3chi4ñu(3)=un4 ji'4in(4)=a2 ndi4 ya1 ja3chiu4un(4)=un4 ji'4in4 ba42 ka4chi2=ra1 ran4, ni1-ka'1an1=ra(1)=e1 ba'1a3 tan3 ni1-ka'1an1=ra(1)=e1 ba'14a4 ran4.","ndo1o(3)=on4 ja3chi4ñu(3)=un4 ji'4in(4)=a2 ndi4 ya1 ja3chiu4un(4)=un4 ji'4in4 ba42 ka4chi2=ra1 ran4, ni1-ka'1an1=ra(1)=e1 ba'1a3 tan3 ni1-ka'1an1=ra(1)=e1 ba'14a4 ran4.","para trabajar con estos rezos"", dijo, cosas buenas pero también cosas malas.","Y es que, en el caso de los que se encuentran en el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4",": Because it's a bad thing, then."
1707,2018-05-05-b,2018-05-05-b_000216,Faustino Rómulo Felipe,"Ya1 yo'4o4 ba42 ya1, ya1 ko4ndo3 ya1 chi3ka2=on4 na4 ku'1un1 na4 nda4a2 na1 sa4a24=ni42 i3ni2=un4 ji4ni2=un4 tan3,","Ya1 yo'4o4 ba42 ya1, ya1 ko4ndo3 ya1 chi3ka2=on4 na4 ku'1un1 na4 nda4a2 na1 sa4a24=ni42 i3ni2=un4 ji4ni2=un4 tan3,","Me dijo los rezos que podía usar para atacar a las personas que me odiaran,",El 4a y el 1o pueden 4 a 4ni2 y 3chi2 tu1na4ni1 y 1a3.,", Tello, and Cyrene, too."
1708,2018-05-05-b,2018-05-05-b_000217,Faustino Rómulo Felipe,"ka3ni(3)=un4=na2 yo'4o4, u1bi1 ki1bi4, i3in3 ki1bi4 ti4 tan3 chi3ka2=on4=a2 tan3 ku'1un(1)=a1 ya1 xa3ki4 ba42 yo'4o4 ka4chi2=ra1 ran4.","ka3ni(3)=un4=na2 yo'4o4, u1bi1 ki1bi4, i3in3 ki1bi4 ti4 tan3 chi3ka2=on4=a2 tan3 ku'1un(1)=a1 ya1 xa3ki4 ba42 yo'4o4 ka4chi2=ra1 ran4.","para matarlos, dijo que su efecto era de apenas uno o dos días.","En el caso de los 4x4, el 4x4 es igual al 4x4 y el 4x4 es igual al 4x4 y el 4x4 es igual al 4x4 y el 4x4 es igual al 4x4 y el 4x4 es igual al 4x4 y el 4x4 es igual al 4x4 y el 4x4 es igual al 4x4 y el 4x4 es igual al 4x4 y el 4x4 es igual al 4x4 y el 4x4 es igual al 4x4 y el 4x",: That's a cure already.
1709,2018-05-05-b,2018-05-05-b_000218,Rey Castillo García,¿Tan3 [ya1] ni1-ka'3yu4=ra2 ba42 ni1-ndo1o(3)=a3?,¿Tan3 ya1 ni1-ka'3yu4=ra2 ba42 ni1-ndo1o(3)=a3?,¿Y todo esos rezos los dejó escritos?,Yo'4o1 ba3 ndo3ko3o4=ra2 tu1ni4ni2 ji'4in4,: You don't have to give them...
1710,2018-05-05-b,2018-05-05-b_000219,Faustino Rómulo Felipe,"Ya1 ka'13yu4=ra2 ba42 ran4, ya1 ni1-ka'1yu1 ku4u4 ndi'3i(3)=a2 nu14u3 tu3tu2 ni1-ndo1o3=a2 ran4.","Ya1 ka'13yu4=ra2 ba42 ran4, ya1 ni1-ka'1yu1 ku4u4 ndi'3i(3)=a2 nu14u3 tu3tu2 ni1-ndo1o3=a2 ran4.","Sí, los dejó escritos, todo lo anotó en una libreta.",y1 ka4chi2=na1 ji'4in(4) = a2 ji4ni2=yu1 y4,: So the prayer was damaged.
1711,2018-05-05-b,2018-05-05-b_000220,Rey Castillo García,Ni1-ka'3yu4=ra(2)=e2 nu14u3 tu3tu2. An4 sa3kan4 ba3 te1.,Ni1-ka'3yu4=ra(2)=e2 nu14u3 tu3tu2. An4 sa3kan4 ba3 te1.,"Lo escribió en una libreta. ¿Ah, sí?","Si 1an1=ra1 sa13ta4=ra2, cerveza co'3o3=na3",": I only go when I'm called,"
1712,2018-05-05-b,2018-05-05-b_000221,Faustino Rómulo Felipe,"A1be3 i4yo2, i4yo2 tan42 i4xa3=ndo4 ka1a3, ni1-ka'1yu1 ndi'3i(3)=a2 nu14u3 tu3tu2, ñu'4u4 ndi'3i(3)=a2 nu14u3 tu3tu2 ran4.","A1be3 i4yo2, i4yo2 tan42 i4xa3=ndo4 ka1a3, ni1-ka'1yu1 ndi'3i(3)=a2 nu14u3 tu3tu2, ñu'4u4 ndi'3i(3)=a2 nu14u3 tu3tu2 ran4.","Sí, así como hacen ustedes, todo fue escrito en una libreta.",y1 kan4 nda4 ka'3an4=2 xa'1a4 ta1 ta4u3ni2 ta4u3ni2,'s the name of your village?
1713,2018-05-05-b,2018-05-05-b_000222,Faustino Rómulo Felipe,"Chi4tu4 ndi'3i(3)=a2 nu14u3 tu3tu2 kwa'1an(1)=e1 ran4, ya1 kan4 ndi4 ya1 yo'4o4, ya1 yo'4o4 nda3kwa3tu(3)=un4, ya1 yo'4o4 nda3kwa3tu(3)=un4 ya1 yo'4o4.","Chi4tu4 ndi'3i(3)=a2 nu14u3 tu3tu2 kwa'1an(1)=e1 ran4, ya1 kan4 ndi4 ya1 yo'4o4, ya1 yo'4o4 nda3kwa3tu(3)=un4, ya1 yo'4o4 nda3kwa3tu(3)=un4 ya1 yo'4o4.","Todo está en la libreta, así que me dijo qué rezos se pueden hacer para cada enfermedad.",Mi4i4i4i4yo2 compromiso ta1 chi4ñu3 ba3 tan3,: Because the nurse...
1714,2018-05-05-b,2018-05-05-b_000223,Faustino Rómulo Felipe,"Ya1 yo'4o4 ..., Ja1 ji4ni2 ja1 ji4ni2=ra1 ndi4, ""an4 xa'1a4=e2 xa4xi24=ni4(2)=a2,","Ya1 yo'4o4 Ja1 ji4ni2 ja1 ji4ni2=ra1 ndi4, ""an4 xa'1a4=e2 xa4xi24=ni4(2)=a2,","Todo lo sabía, ""por ejemplo si nos dueken los pies,","El 3o y el 4o, el 4o y el 4o, el 4o y el 4o, el 4o y el 4o, el 4o y el 4o, el 4o y el 4o, el 4o y el 4o, el 4o y el 4o, el 4o y el 4o, el 4o y el 4o, el 4o y el 4o, el 4o y el 4o, el 4o, el 4o y el 4o, el 4o, el 4o y el 4",: That's what this phrase means.
1715,2018-05-05-b,2018-05-05-b_000224,Faustino Rómulo Felipe,"i3chi4 yo'4o4 ba43. Yo'4o4 nu'4ni2=ni42 xa'1a4=e2 an4, an4 xa'1a4=e2 ku4-le'1mba1 ndi4 ya1 yo'4o4 ba42, an4 ti1xin3=a2 ja4xi24=a2 ya1 yo'4o4 ba42"", ka4chi2=ra1 ran4,","i3chi4 yo'4o4 ba43. Yo'4o4 nu'4ni2=ni42 xa'1a4=e2 an4, an4 xa'1a4=e2 ku4-le'1mba1 ndi4 ya1 yo'4o4 ba42, an4 ti1xin3=a2 ja4xi24=a2 ya1 yo'4o4 ba42"", ka4chi2=ra1 ran4,","haz estos rezos, si los pies se debilitan haz estos rezos, si duele el estómago es este otro rezo"", dijo.","El 1o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4o, el 4",": No, it is <i>ka4ndi3ka2</i>."
1716,2018-05-05-b,2018-05-05-b_000225,Faustino Rómulo Felipe,"""Na4 i3ni(2)=a2 ku'4u2 ya1 yo'4o4 ba42 ka4chi2=ra1 ran4. An4 ji1ni4=a2 ku'4u2 ya1 yo'4o4 ba42 ka4chi2=ra1 ran4. An4 su1kun4=a2 ka4ta4=ni42 ndi4 ya1 yo'4o4 ba42 i3chi4 yo'4o4 ba42"".","""Na4 i3ni(2)=a2 ku'4u2 ya1 yo'4o4 ba42 ka4chi2=ra1 ran4. An4 ji1ni4=a2 ku'4u2 ya1 yo'4o4 ba42 ka4chi2=ra1 ran4. An4 su1kun4=a2 ka4ta4=ni42 ndi4 ya1 yo'4o4 ba42 i3chi4 yo'4o4 ba42"".","""Si es el corazón el que duele es este rezo, si es la cabeza es este otro rezo, si la enfermedad es tos es este otro rezo"".",¿Cuál es el número de 1 a 1 a 3 a 4 u 4 u 3 u 2 a 4 a 1 o 4 u 4 u 4 u 3 u 2 u 4 a 1 u 4 u?,". Don't you know, there's a lot there."
1717,2018-05-05-b,2018-05-05-b_000226,Faustino Rómulo Felipe,"An4 i3ni(2)=a2 ndi4 (soplido) ka4chi(2)=a2 i4xa14bi2=ni4(2)=a2 ndi4 i3chi4 yo'4o4 ba42 ka4chi2=ra1 ran4, i3chi4 yo'4o4 nda3kwa3tu(3)=un4 ji'4in(4)=a2 ja1 ji4ni2=un4 ndi4","An4 i3ni(2)=a2 ndi4 (soplido) ka4chi(2)=a2 i4xa14bi2=ni4(2)=a2 ndi4 i3chi4 yo'4o4 ba42 ka4chi2=ra1 ran4, i3chi4 yo'4o4 nda3kwa3tu(3)=un4 ji'4in(4)=a2 ja1 ji4ni2=un4 ndi4","""Si el corazón se cansa es este rezo, con ese rezo, ya sabes,","En el caso de los 3D, el 4D es igual al 4D, el 4D es igual al 4D, el 4D es igual al 4D, el 4D es igual al 4D, el 4D es igual al 4D, el 4D es igual al 4D, el 4D es igual al 4D, el 4D es igual al 4D, el 4D es igual al 4D, el 4D es igual al 4D, el 4D es igual al 4D.",. That saint is from Xalpa.
1718,2018-05-05-b,2018-05-05-b_000227,Faustino Rómulo Felipe,"ya1 kan4 ji4to3 ti4=2 nu14u(3)=a2 na4 ji13ni2[=yu1] ndi4 nda4a(2)=e2 ndo'4o(4)=an4 ya1 yo'4o4 ndo'4o(4)=a2, un3 i3ni(2)=a2 ku4ni2 ke3ta3 i4chi3, i3chi4 kan4 ti4 nda3kwa3tu(3)=2 ji'4in(4)=a2 ran4.","ya1 kan4 ji4to3 ti4=2 nu14u(3)=a2 na4 ji13ni2=yu1 ndi4 nda4a(2)=e2 ndo'4o(4)=an4 ya1 yo'4o4 ndo'4o(4)=a2, un3 i3ni(2)=a2 ku4ni2 ke3ta3 i4chi3, i3chi4 kan4 ti4 nda3kwa3tu(3)=2 ji'4in(4)=a2 ran4.","así que cuando llego donde está un enfermo pregunto, ""¿qué tiene?"", siente que se le sale el corazón y ya sé qué rezo debo hace.",Tu'1un3 i4sa1bi4 ba42 ya1 bi4xi1 ba42 ma42.,'s the name of your village?
1719,2018-05-05-b,2018-05-05-b_000228,Faustino Rómulo Felipe,"Ni1-ja'1an1=ndu1, ya1kan3, ya1, San Martín ka'4an2=na1 kan4, San Martín sa1a3 ka'4an2=na1 ji'4in4 ñu3u2 i4ndu'3u4 yu3ku4 kan4,","Ni1-ja'1an1=ndu1, ya1kan3, ya1, San Martín ka'4an2=na1 kan4, San Martín sa1a3 ka'4an2=na1 ji'4in4 ñu3u2 i4ndu'3u4 yu3ku4 kan4,","Fuimos a San Martín, creo que así se llama ese pueblo de la montaña,",En el caso de mi4a4a4a1a1a1a1a1a1a1a1a1a1a4a1a1a1a1a1a1a1a1a1a1a1a1a1a4a1a1a1a1a1a1a4a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1a1,with which they suck the...
1720,2018-05-05-b,2018-05-05-b_000229,Faustino Rómulo Felipe,"i3kan4 ya'1a3=ndu2 nu'4ni2=ni42 yo'3o4 ji1ni4 ta1 yu3ku4, yo'3o4 chi13ku'3ni2=ra1 ji1ni4=ra2 nu'4ni2 yo'3o4 tan3 xa4ku3=na2 ji'4in4=ra2 i4nde4e4=na2.","i3kan4 ya'1a3=ndu2 nu'4ni2=ni42 yo'3o4 ji1ni4 ta1 yu3ku4, yo'3o4 chi13ku'3ni2=ra1 ji1ni4=ra2 nu'4ni2 yo'3o4 tan3 xa4ku3=na2 ji'4in4=ra2 i4nde4e4=na2.","ahí pasamos y estaba un señor amarrado de la cabeza, sus hijos estaban lloorando con él.",tan3 ta1a3 ku4u4 se1e3=ra2 ta1 ni1xi1yo3,": Oh, your throat hurts."
1721,2018-05-05-b,2018-05-05-b_000230,Faustino Rómulo Felipe,"""¿An4 ko14o3 ta1 ba'1a3, ta4ta2 ba'1a3 xi4to3 ba1xi3 ji'4in4=ndo4?"", ""ta1 kwa'1an1 ña1a4 ka4ni3 so4ko1 nu1ni4 ba'1a3 tu3, ba'1a3 tu3 ji4to3=ra2 ba'1a3"".","""¿An4 ko14o3 ta1 ba'1a3, ta4ta2 ba'1a3 xi4to3 ba1xi3 ji'4in4=ndo4?"", ""ta1 kwa'1an1 ña1a4 ka4ni3 so4ko1 nu1ni4 ba'1a3 tu3, ba'1a3 tu3 ji4to3=ra2 ba'1a3"".","Y preguntaron: ""¿no viene con ustedes alguien que sabe sacar preguntas?"", preguntaron. ""Ese señor que va ahí con el maíz puede sacar preguntas"".","y1 ji'4in4 ta1, bu4rru2 tan3, tan3 ki3ni2",", I'm the only one who's ever heard of this."
1722,2018-05-05-b,2018-05-05-b_000231,Faustino Rómulo Felipe,"An3, ka'1an(1)=on4 ji'4in4=ra2 ki3xi3=ra3. I3kan4 ka'4an2=na1 ji'4in(4)=2, nda4a(2)=e2 ndo'4o4=ra2, ta1 ku'4u2 ku4u4=ra2, oh, nda4a(2)=e2 ndo'4o4 tu3=ra2 ku'4u2 tu3=ra3.","An3, ka'1an(1)=on4 ji'4in4=ra2 ki3xi3=ra3. I3kan4 ka'4an2=na1 ji'4in(4)=2, nda4a(2)=e2 ndo'4o4=ra2, ta1 ku'4u2 ku4u4=ra2, oh, nda4a(2)=e2 ndo'4o4 tu3=ra2 ku'4u2 tu3=ra3.","""Por favor díganle que venga"", fui y le pregunté: ""¿qué tiene el señor?"". ""Está enfermo"", me dijeron. ""¿Qué enfermedad tiene?"", le pregunté.","En el caso de las cuadrangulares, el 1a3n3n3n2 y el 1b4n4n4u4 es igual al 1a3n3n3n3n.",": Theophilus Cano, Beto Cano,"
1723,2018-05-05-b,2018-05-05-b_000232,Faustino Rómulo Felipe,"Nda'4yu1=ni42=ra1 ji'4in4 ji1ni4=ra3, <i>doctor</i> ku'1un1=ndo4 ji'4in4=ra2 xa'1a4, kwa'4an2=ndo4 I1ta3 Nda'1yu1, xi4ka3 kwe'4e1=ni42 ba43.","Nda'4yu1=ni42=ra1 ji'4in4 ji1ni4=ra3, doctor ku'1un1=ndo4 ji'4in4=ra2 xa'1a4, kwa'4an2=ndo4 I1ta3 Nda'1yu1, xi4ka3 kwe'4e1=ni42 ba43.","Gritaba porque le dolía la cabeza, ""llévenlo al doctor a Tlapa"", les dije, ""está muy lejos"", dijeron.","Se trata de una serie de 3Ds que se componen de 3Ds y 3Ds, que se componen de 3Ds y 3Ds, que se componen de 3Ds y 3Ds.",: Let me tell you the truth.
1724,2018-05-05-b,2018-05-05-b_000233,Faustino Rómulo Felipe,"Ku4ni2 ku3u2=ra1 nda3ta4=na2 ji1ni4=ra2 ka3chi2=na1, nda14ta14 ji1ni4=ra2, ti4ku2 ti4 ka3ni3=na2 ndu3-ba'1a3=ra3.","Ku4ni2 ku3u2=ra1 nda3ta4=na2 ji1ni4=ra2 ka3chi2=na1, nda14ta14 ji1ni4=ra2, ti4ku2 ti4 ka3ni3=na2 ndu3-ba'1a3=ra3.","""Se quiere morir, no vayan a querer cortarle la cabeza"", dijeron. ""No le van a cortar la cabeza, sólo lo van a inyectar para que se cure"", les dije.","Ya1 xi4to3 ya1, ya1 y3tu2 y3a4 ka1a3.",: But they're bad people.
1725,2018-05-05-b,2018-05-05-b_000234,Faustino Rómulo Felipe,"An3, ta3xi3=ndo4 ndi1bi4 nda'3a4, an4 ko14o3 lu3chi'4i2 yu1ku1 ta3xi3=ndo4 nda'3a4=2 yo'4o4, an4 ko14o3 ndi3xi2,","An3, ta3xi3=ndo4 ndi1bi4 nda'3a4, an4 ko14o3 lu3chi'4i2 yu1ku1 ta3xi3=ndo4 nda'3a4=2 yo'4o4, an4 ko14o3 ndi3xi2,","""Bueno, dénme unos huevos, unas hojas verdes y aguardiente"",",En el caso de los 4o4o4o4o4o4o4o4o4o4o4o4o4o4o3o1o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4o4,": Yeah, I say all that."
1726,2018-05-05-b,2018-05-05-b_000235,Faustino Rómulo Felipe,"ko14o3=ra4 ta4ta2, un3, ko14o3 tu3=ra4 su14u3 kan4 ndi4, ta3xi3 ta1kwi42 yu3bi2 yo'4o4 ta3xi(3)=un4 nda'3a4=2, ni1-ka3chi'3i3=na2 ta1kwi42 yu3bi2 ti1xin3 ya3xin4 tan3,","ko14o3=ra4 ta4ta2, un3, ko14o3 tu3=ra4 su14u3 kan4 ndi4, ta3xi3 ta1kwi42 yu3bi2 yo'4o4 ta3xi(3)=un4 nda'3a4=2, ni1-ka3chi'3i3=na2 ta1kwi42 yu3bi2 ti1xin3 ya3xin4 tan3,","""no tenemos aguardiente"", dijeron. ""Dénme agua"", así que me dieron agua con una jícara,",y3ni2 y4ko14o(3) = a2 ba'1a3 i4yo2 y4,": Yeah, she cried for the prayers."
1727,2018-05-05-b,2018-05-05-b_000236,Faustino Rómulo Felipe,"ni1-ki'3in(3)=2 ndi1bi4 tan3 ti'13bi3 nda3a(2)=e2 ji1ni4=a2 tan3, tan3 ni1-ti'3bi(3)=2 te'1e4 nu14u(3)=a2 ti'14bi(3)=2 ji1ni4=a2.","ni1-ki'3in(3)=2 ndi1bi4 tan3 ti'13bi3 nda3a(2)=e2 ji1ni4=a2 tan3, tan3 ni1-ti'3bi(3)=2 te'1e4 nu14u(3)=a2 ti'14bi(3)=2 ji1ni4=a2.",tomé el huevo y le soplé en la cabeza y le chupé la frente.,"Ya1 jo13ndo3 grabación, ta1chi4=ra2 ba42,",: See the flame of the candle.
1728,2018-05-05-b,2018-05-05-b_000237,Faustino Rómulo Felipe,"i3kan4 ka4chi(2)=a2 ji'4in(4)=2 ndi4 ba'1a3 ku4ni2 ba(3)=2, ni1-ya'1a3=na2, kwa'4an2 ba3 ndo'4o1 xi14ko3=ndo4 nu1ni4 nda3-ndi3ko4=ndo4 bi3tin3, kwa'4an2=ndo4 ka3ka3=ndo4 xi14ko3=ndo4 na4 ndi'3i3 nda3kwa3tu(3)=2 ji'4in4=ra2 sa3kan4 ndi4 nda3-ndi3ko4=ndo4.","i3kan4 ka4chi(2)=a2 ji'4in(4)=2 ndi4 ba'1a3 ku4ni2 ba(3)=2, ni1-ya'1a3=na2, kwa'4an2 ba3 ndo'4o1 xi14ko3=ndo4 nu1ni4 nda3-ndi3ko4=ndo4 bi3tin3, kwa'4an2=ndo4 ka3ka3=ndo4 xi14ko3=ndo4 na4 ndi'3i3 nda3kwa3tu(3)=2 ji'4in4=ra2 sa3kan4 ndi4 nda3-ndi3ko4=ndo4.","Entonces me dijo que ya sentía mejoría, luego les dije a mi gente que fueran a vender maíz mientras yo le rezaba a ese señor.","En el caso de la 1a y la 1a, la 1a y la 1a, la 1a y la 1a, la 1a y la 1a, la 1a y la 1a, la 1a y la 1a, la 1a y la 1a, la 1a y la 1a, la 1a y la 1a, la 1a y la 1a, la 1a y la 1a, la 1a y la 1a, la 1a y la 1a, la 1a y","and the crocodile said to him,"
1729,2018-05-05-b,2018-05-05-b_000238,Faustino Rómulo Felipe,"I3kan4 ju13ndu'4u(4)=2 nda13kwa3tu(3)=2 ji'4in4=ra2 in3ka4ni24 i3kan4, a3ma3 ki3xi3=ndo4, <i>buta</i> nda1, nda1 i3nga2 u1na1 ki1bi4 ki3xi3=ndu2.","I3kan4 ju13ndu'4u(4)=2 nda13kwa3tu(3)=2 ji'4in4=ra2 in3ka4ni24 i3kan4, a3ma3 ki3xi3=ndo4, buta nda1, nda1 i3nga2 u1na1 ki1bi4 ki3xi3=ndu2.","Así que le recé. Me preguntó cuándo vendria de b¿nuevo, les dije que en ocho días.","Tu1un3 bi4xi1 ba43, tu1un3 bi4xi1 ba43.","asked his daughters-in-law,"
1730,2018-05-05-b,2018-05-05-b_000239,Faustino Rómulo Felipe,"""Na4 ki3xi3=ndo4 ndi4 cha'14bi(3)=2 yo'4o1 ta4ta2, ki3xi3, ko14o3 chi4chi3 xu'14un4"", ""ba'1a3 ba3, mi3i4 ndio4si2 ji4ni2"".","""Na4 ki3xi3=ndo4 ndi4 cha'14bi(3)=2 yo'4o1 ta4ta2, ki3xi3, ko14o3 chi4chi3 xu'14un4"", ""ba'1a3 ba3, mi3i4 ndio4si2 ji4ni2"".","""Cuando vengan les pago señor, ahora no tengo dinero"", dijo. No importa, Dios sabe"", le dije.",Mi4i4 yo4so24 y'3i3 ki1bi4 na1 yu4bi24.,all that because
1731,2018-05-05-b,2018-05-05-b_000240,Faustino Rómulo Felipe,"An4 ni1-xi'1i1 ta4ta2 tan3 i3kan4 ku3u2 tu3 yu'1u1 i3kan4 cha'14bi3=ra2 ñu3u2 ndi14i2 cha'14bi3=ra3, ba14sa3, cha'14bi3=ndu3.","An4 ni1-xi'1i1 ta4ta2 tan3 i3kan4 ku3u2 tu3 yu'1u1 i3kan4 cha'14bi3=ra2 ñu3u2 ndi14i2 cha'14bi3=ra3, ba14sa3, cha'14bi3=ndu3.","""Si el señor muere y yo también allá me va a pagar"", le dije. ""No, vamos a pagar"", dijeron.",j3to2=yu1 ju13-na3ni4=ra2 Joncho David.,", they were good people."
1732,2018-05-05-b,2018-05-05-b_000241,Faustino Rómulo Felipe,"""<i>Licenciado</i> ku4u4 se'1e3=ra3, ka4chi2, ka4chi2=an4, <i>licenciado</i> ku4u4 se'1e3=ra2 tia'14an2 ti'3bi4=na2 xu'14un4"".","""Licenciado ku4u4 se'1e3=ra3, ka4chi2, ka4chi2=an4, licenciado ku4u4 se'1e3=ra2 tia'14an2 ti'3bi4=na2 xu'14un4"".","""Su hijo es licenciado, sólo que no ha mandado dinero"", dijeron.",En el caso de los 3o3o3u4u4 ta1 y 1ka3bi4ko4kan4.,"men died,"
1733,2018-05-05-b,2018-05-05-b_000242,Faustino Rómulo Felipe,"I3kan4 ni1-xa1a1=ndu1, <i>buta</i> ba'1a3=ni42 ku4ni2 ta1 ta4u3ni2 i4ndu'3u4=ra3, an4 ba1xi3=ndo4, ba1xi3=ndu2 be'3e3 ta4ta2,","I3kan4 ni1-xa1a1=ndu1, buta ba'1a3=ni42 ku4ni2 ta1 ta4u3ni2 i4ndu'3u4=ra3, an4 ba1xi3=ndo4, ba1xi3=ndu2 be'3e3 ta4ta2,","Cuando volvimos a ir el señor ya estaba bien. ""¿Ya vinieron señores?"", dijo.","Ya1 can4, ya1 can4 ja4-ya1a1 (a) 3) = e4 tin3.",", they were powerful."
1734,2018-05-05-b,2018-05-05-b_000243,Faustino Rómulo Felipe,"""Ka'3ni4=ndo4 ndu3xi4 ku3xi3 ta4ta2 ki13xa2a2=ra1, ndu13-ba'1a3 i3ni2[=yu1]i13xa3 ta4ta2"", ka4chi2=ra1, ""tan3 ku'1un1=lu(3)=e4 xa'1a4=2 be'3e3 ndo'1yo3 ta4ta2"", ""ba'1a3 ku'1un(1)=o4 ran4, ndu3ku(4)=un4, ndu3ku(4)=un4=lu3 ni1i4 tan3 ku'1un1 yo4o4"".","""Ka'3ni4=ndo4 ndu3xi4 ku3xi3 ta4ta2 ki13xa2a2=ra1, ndu13-ba'1a3 i3ni2=yu1i13xa3 ta4ta2"", ka4chi2=ra1, ""tan3 ku'1un1=lu(3)=e4 xa'1a4=2 be'3e3 ndo'1yo3 ta4ta2"", ""ba'1a3 ku'1un(1)=o4 ran4, ndu3ku(4)=un4, ndu3ku(4)=un4=lu3 ni1i4 tan3 ku'1un1 yo4o4"".","""Maten una gallina para que coma el señor, porque me curó, quiero que me haga un rezo"", dijo. ""Está bien, vamos, consigue el prsente y vamos"", le dije.",¡Ba 1a3=ni42 y 13-kwi3so3=ndo4=a2 ma42!,": Yeah, it means the same thing."
